date,MMM,AXP,AMGN,AAPL,BA,CAT,CVX,CSCO,KO,DIS,DOW,XOM,GS,HD,HON,IBM,INTC,JNJ,JPM,MCD,MRK,MSFT,NKE,PG,CRM,TRV,UNH,VZ,V,WBA,WMT,DIA,SPY
2010-09-21 00:00:00+00:00,60.9847144206,35.7034306639,41.8175747449,8.6269890716,50.9219137112,54.8023237495,49.026091816,15.2547639174,19.9170798822,30.0536626354,,38.0939502637,124.1411468906,23.3059331484,32.671071627,82.1328856059,13.1649670636,43.5295324301,29.0017845682,53.5693598383,23.1453225926,19.5224025878,16.8621795583,42.3631634265,30.3475,39.4248835684,29.3362238,17.9670665605,15.9920349321,21.2536909706,40.5346606562,81.900358264,90.1699376234
2010-09-22 00:00:00+00:00,61.0410838851,35.7117764869,42.2076220789,8.7479864163,50.6602878117,54.6516693708,48.7187181996,15.2759119265,19.958209629,29.6093911008,,38.0382392542,121.4106976228,23.2833133492,32.2065540209,82.5000503468,13.0755498369,43.55061551,28.5373558919,53.2997749258,23.2965992109,19.1032337052,16.7797026857,42.5490875832,29.6725,38.9779738736,29.6856626541,18.0059803804,16.147519401,21.3037501351,40.7238274504,81.7329351194,89.7269198565
2010-09-23 00:00:00+00:00,60.2660037481,35.3529060992,41.7950720141,8.7835559875,49.6692806167,54.709061515,48.2822476643,15.1772212172,19.8348203886,28.85151613,,37.8525358892,118.8196406599,23.2531536168,31.8747557308,81.9399685387,13.0549150923,43.4381724169,27.9371711411,52.9521522756,23.1075034381,18.9635107443,16.8578386703,42.15658103,29.3725,39.030113338,29.4859833089,17.8836798036,16.2298347081,21.1035134772,40.5951940304,81.1773946852,88.9991049538
2010-09-24 00:00:00+00:00,61.2736079263,35.9955344679,42.2451266302,8.8869205533,51.215251841,57.1984457723,49.2535482921,15.5719840543,20.091881306,29.2522316318,,38.2239426191,120.7629333821,23.8563482632,32.781671057,83.458412552,13.3592775753,43.6700862965,28.4033860815,53.2784919064,23.5361205231,19.231313086,17.2702230333,42.445796385,29.835,39.5664049717,29.7272625177,18.1449583086,16.5476632548,21.71137476,40.9205609164,82.6233218428,90.8344642737
2010-09-27 00:00:00+00:00,60.7310518303,36.2542549799,41.7725692833,8.8517766009,50.6523597542,57.0621394297,49.2289584028,15.586082727,20.0850263482,28.9996066415,,38.1991821705,119.7133913212,23.8261885309,32.3245267462,83.7944616369,13.2303104215,43.59278167,27.922881028,53.0372843532,23.4037534822,19.1983229424,17.1703826086,42.0326315922,29.26,38.8513494601,29.4111035545,18.2672588855,16.6917150421,21.7042234508,40.4665606103,82.3341364112,90.3993575384
2010-09-28 00:00:00+00:00,61.3299773908,36.4629005542,42.0050975016,8.7209292211,51.1518273805,57.1554016641,49.7207561891,15.4116116517,20.2564002932,28.9386281956,,38.4158360962,118.9016361335,23.9845271255,32.582592083,83.9438167857,13.416023123,43.8738894028,27.8299952927,52.9450579358,23.4793917913,19.1556298155,17.502460543,41.7434162372,28.6925,39.2461196905,29.1531844003,18.1894312457,16.7534515224,24.1785764373,40.7238274504,82.6157116998,90.7157988004
2010-09-29 00:00:00+00:00,61.4215777706,35.8953845922,41.2100010132,8.736433906,52.3013957268,57.3849702411,49.9666550822,15.416898654,20.1398660106,28.7556928578,,38.1249008245,118.4178628398,23.9845271255,32.4719926529,84.3109815267,13.2337495456,43.789557083,27.4441622386,52.8173598194,23.3974502897,19.0178474513,17.3483590178,41.4886312816,28.395,38.7247250466,29.2863039637,18.1560765429,17.0141166614,24.0498528715,40.3681938774,82.4254581265,90.5575781694
2010-09-30 00:00:00+00:00,61.0974533497,35.0774939412,41.3375164878,8.6263810448,52.7532950077,56.4451738789,49.8252632186,15.4380466631,20.057606517,28.8340937169,,38.2487030678,118.5490555974,23.8865079955,32.3982596996,83.4770819456,13.2062365528,43.5435878167,27.1940852591,52.8599258582,23.2020513245,19.0100850646,17.3939383422,41.2958210449,27.95,38.8066584907,29.2114242093,18.117162723,16.9798186168,23.9568858518,40.4968272974,82.1210524091,90.2886030966
2010-10-01 00:00:00+00:00,61.7386560085,34.868848367,41.6375528985,8.588987393,52.983208677,56.1151690494,50.3785357282,15.4450959995,20.263255251,29.0431626743,,38.7129614802,121.1073143708,23.9920670586,32.5530989016,84.4105516259,13.2887755312,43.396006257,27.7299645009,53.15079379,23.0696842835,18.9246988107,17.4178132263,41.4266565627,28.0,38.8215554805,29.4776633362,18.2839362368,16.7648842039,24.0856094176,40.3757605491,82.4330682694,90.6683326111
2010-10-04 00:00:00+00:00,61.0904071666,32.5904386963,41.2925110262,8.4710301826,52.5868057989,55.4336373363,49.9850974992,15.3393559539,20.1809957574,28.8689385431,,38.4963075544,120.1807655202,23.8789680624,32.1549409536,84.167849509,12.979254362,43.3397847104,27.8657205755,53.1720768094,23.0192587441,18.5598666351,17.3375067978,41.2889349651,28.02,38.8215554805,28.7371857644,18.3617638766,16.7465919135,23.6779847926,40.5346606562,81.8623075493,89.9879838977
2010-10-05 00:00:00+00:00,62.6123827085,31.9478103276,42.0951084249,8.7841640144,54.3864748652,56.9617031772,51.2637717434,15.5014906905,20.4483391115,29.4700117958,,39.158649556,122.6406297254,23.931747594,33.1872023004,85.6676241287,13.1718453118,44.1339140557,28.3593623521,53.7892843721,23.3344183655,18.9014116506,17.645709848,41.8811378348,28.4775,39.3801925989,29.1781443184,18.6619562016,17.1467357672,24.3001486939,40.8600275422,83.2549637063,91.799610123
2010-10-06 00:00:00+00:00,63.3381395641,31.8810437439,41.8775820271,8.7917643501,54.3706187501,56.7321346002,51.5711453598,15.7200201182,20.4963238161,29.3741885236,,39.5795771833,123.681972239,23.931747594,33.7107062691,85.7796404904,13.281897283,44.4220494818,28.5453722968,53.6048315373,23.328115173,18.9635107443,17.647880292,41.9155682342,26.2375,39.3429501243,28.2463073741,18.8162217019,16.9729590079,24.3573591675,41.2837611612,83.5365389949,91.7916990914
2010-10-07 00:00:00+00:00,62.6405674407,31.7133370435,41.9750938606,8.7926763904,54.2754820593,56.4882179871,51.3436888837,15.7834641456,20.3729345757,29.5397014483,,39.5238661738,123.9033600174,23.931747594,33.5337471811,86.3272760362,13.3438015169,44.4290771752,28.2735116083,53.8176617313,23.1390194002,19.0411346115,17.5784260835,41.867365675,26.23,39.1865317312,28.5707863101,18.5736864702,16.8311937568,24.2214842926,41.1324277258,83.407166565,91.6809446497
2010-10-08 00:00:00+00:00,62.8237682004,31.8558877388,42.2976330021,8.9401229034,54.8859424915,57.6575829264,51.6018827214,15.8469081729,20.3626521391,30.062373842,,39.8519421185,125.1742898568,24.0448465902,33.7328261551,86.4081767418,13.4263404953,44.4361048685,28.1232728067,53.9879258865,23.2650832488,19.0721841583,17.8063227052,42.5972901424,26.4675,39.3355016294,28.5791062828,18.5172829279,16.9203686728,24.3001486939,41.1702610847,83.8333345694,92.1951617005
2010-10-11 00:00:00+00:00,62.1825655415,31.8139610637,42.0801066043,8.9793406357,55.4884748661,57.3777962231,51.4604908579,15.8398588366,20.4140643225,30.1146410813,,39.9571740253,124.7971106787,23.9694472594,33.6296000204,86.9122503692,13.4538534882,44.4852987217,28.4237504099,53.6261145567,23.2335672866,19.0877089318,17.7933000411,42.7901003791,24.9775,39.4397805582,28.8287054643,18.6300900124,16.9866782257,24.135668582,41.32159452,83.9094359987,92.2821830476
2010-10-12 00:00:00+00:00,62.1121037109,32.3170811649,41.96009204,9.0760169061,55.67082019,56.918659069,51.5404079982,15.9455988822,20.4277742381,30.0362402223,,40.0500257078,127.2651744312,23.6829298024,33.5853602484,87.030489862,13.5982967004,44.4782710284,28.9030837291,53.6190202169,23.0948970532,19.2740062129,17.7737660449,42.7074674205,26.3675,39.3429501243,29.1365444548,18.3537126553,16.9775320805,24.3430565491,40.7994941681,83.9094359987,92.5669801835
2010-10-13 00:00:00+00:00,62.8096758343,32.9208252863,41.622551078,9.1246590547,56.6618273851,57.6001907821,51.4359009686,16.3403617193,20.5443085207,30.4108221044,,40.2604895214,126.8715961584,23.3737925461,34.2194636472,87.3540926845,13.2337495456,44.6820741347,28.502446925,53.7396239935,23.4226630594,19.6698879354,17.8019818171,43.1275182932,26.8275,39.7824113241,29.3861436363,18.1675809658,17.5926103471,24.886556049,40.7238274504,84.5182474335,93.2868840546
2010-10-14 00:00:00+00:00,62.7603525528,33.0717613166,41.1499937311,9.1906299688,56.5746187519,57.3275780969,51.5772928321,16.2628190191,20.534026084,30.358554865,,40.4214324377,124.2969382903,23.2305338176,34.0425045592,88.0573065104,13.2887755312,44.7945172278,27.7011733166,54.6547938278,23.416359867,19.5845016815,17.7477207167,43.2445816512,26.84,39.8196537987,29.7688623813,18.297309113,17.6452006822,24.6648654635,40.2925271597,84.5258575765,92.9229766033
2010-10-15 00:00:00+00:00,62.8096758343,32.7782745909,42.5376621307,9.5685186609,55.5836115568,57.2127938084,51.3990161346,16.467249774,20.5443085207,30.3846884847,,40.3533412039,123.5589790287,23.1475945537,34.2784500099,87.7834887375,13.2887755312,44.6750464414,26.5779594192,54.9669447791,23.2902960185,19.8251356697,17.7976409291,43.2170373317,27.095,39.9462782122,29.9352618356,18.2916687588,17.7435217434,24.7292272464,40.3681938774,84.2998058907,93.1128413605
2010-10-18 00:00:00+00:00,63.1760773536,33.1640000018,43.4752759142,9.6676270387,55.6787482475,57.5643206919,51.9338462272,16.4214290876,20.5648733941,30.2714427994,,41.0280634299,126.0270427813,23.0194156914,34.6544880719,88.8849829602,13.1993583046,44.8788495477,27.3291534271,54.8534353423,23.4667854064,20.0424824977,17.7238458326,43.6233160446,26.4075,40.5198123204,30.159901099,18.3819144264,17.9172985027,24.6076549899,40.6784274198,84.5511515353,93.5716811905
2010-10-19 00:00:00+00:00,62.3939510335,32.9606556276,43.0027185673,9.4089116107,54.7432374554,56.3519116445,50.8949234037,16.1923256554,20.6814076767,29.8271712648,,40.3100104187,128.5033060812,22.9289364944,34.0351312638,85.8978799832,13.213114801,44.4782710284,26.9642877661,54.6193221288,23.0192587441,19.4835906542,17.5219945391,43.5062526867,25.9075,40.043108646,29.3695036909,18.1393791947,17.7320890618,24.0498528715,40.3454938621,83.6600169772,92.3454713
2010-10-20 00:00:00+00:00,63.0421998754,33.3149360322,43.302754978,9.4405290073,56.5746187519,57.6217128362,51.6510625001,16.4954471195,20.9590334675,30.1581971141,,40.8609304014,130.8647757182,23.170214353,34.2194636472,86.5450856282,13.5088794738,44.6961295214,27.2576111406,54.9172844005,23.3155087882,19.6466007752,17.6326871839,43.9688595331,26.1075,40.6985761983,30.5592597894,18.4101161976,18.1825367144,24.3359052399,40.4589939386,84.6120838128,93.2473288969
2010-10-21 00:00:00+00:00,63.8031876463,33.7677441232,43.2202449651,9.409823651,56.6856115577,56.911485051,51.7924543636,16.3967564103,21.0687127922,30.2104643535,,41.0528238785,130.6187892977,23.9845271255,34.4111693259,87.0180435996,13.5914184522,44.9702095609,26.9714419948,55.6480014,23.3848439049,19.7319870291,17.8215158133,44.0659976163,26.325,40.9518250253,30.3595804442,18.3424319468,18.1093675525,24.3859644044,40.8827275575,84.9548278736,93.4530157172
2010-10-22 00:00:00+00:00,63.7256796326,32.7279625808,43.1677385932,9.3475008981,56.4953381763,56.5074993541,51.9768785335,16.5518418105,21.1166974968,30.4630893438,,41.0652041029,129.3560590057,23.7357093339,34.8461937506,86.9184735004,13.6430053138,44.8437110811,26.9714419948,55.7260391378,23.3848439049,19.6989968855,17.780277377,43.9896748366,26.985,41.0412069642,31.0002183434,18.0998967151,18.1299463793,24.3645104767,40.9054275728,84.8177302493,93.6270584114
2010-10-25 00:00:00+00:00,64.0498040535,32.9543666263,43.4677750039,9.3891507378,56.8124604787,57.0269095358,52.173597648,16.6434831834,20.9110487629,30.8899384653,,40.9785425326,129.0526757537,23.6753898693,35.0452727247,87.0242667308,13.6670791825,44.9631818676,26.5207255901,55.8324542348,23.5865460626,19.5534521346,17.8084931492,44.0868129198,28.1375,41.4061832149,31.2498175249,18.246545925,18.4363422444,24.6291089175,40.8221941834,85.0843089632,93.9039445157
2010-10-26 00:00:00+00:00,63.7468181818,33.6251934279,42.9502121954,9.365133677,56.5270504065,56.7383483237,52.3457268731,16.4919224513,20.9898807776,31.3254987933,,41.182816234,129.7906350153,23.5924506054,34.8609403413,87.5407866206,13.784009402,44.8647941611,26.6137305625,55.8750202736,23.3659343276,20.1045815914,17.7585729368,43.6149993727,27.965,40.9890674998,31.2581374976,18.3311512384,18.299150066,24.4145696412,41.2837611612,85.1223916367,93.9197665788
2010-10-27 00:00:00+00:00,63.6763563511,34.111542859,42.7776912593,9.3584453815,56.1782158739,56.4281450208,51.8293391976,16.4179044194,20.9727433831,31.2906539671,,40.6504665878,131.3157508225,23.2983932153,34.7208477299,88.0137445919,13.887183125,44.6750464414,26.8569743364,54.9669447791,22.9814395895,20.2210173921,17.5871078596,43.7676449321,28.765,40.7656126525,29.8936619721,18.3367915926,18.2739981666,24.2786947662,40.7616608093,84.7796475759,93.650791506
2010-10-28 00:00:00+00:00,59.9418793271,34.5643509501,42.9577131057,9.2797059034,56.5032662338,56.0818715663,51.9092563379,16.3474110556,20.9795983409,31.8046151542,,40.9909227569,133.8494109539,23.5170512746,34.7282210253,87.6839186382,14.0797740748,44.6680187481,26.8355116505,54.9669447791,23.283992826,20.3995522866,17.6044714117,43.8439677118,28.75,40.7730611474,30.159901099,18.2803880503,17.4805700681,24.4145696412,40.9205609164,84.6197003475,93.6666135691
2010-10-29 00:00:00+00:00,59.3429537667,34.7655989905,42.8977058235,9.1501961827,56.0037986075,56.7022781722,50.7781214295,16.1147829552,21.0173006088,31.4692337016,,41.1580557853,132.1193064629,23.2983932153,34.7355943206,89.3641640628,13.7908876502,44.7945172278,26.9213623942,55.1726806333,22.8868917031,20.6984041751,17.6760960642,44.1076282234,29.0175,41.1156919133,29.9935016447,18.3198705299,17.8715677766,24.2286356018,40.9886609623,84.7796475759,93.7378128531
2010-11-01 00:00:00+00:00,59.1738453731,34.8494523407,43.07772767,9.24748048,55.8769496866,57.1856182025,50.0711621118,16.1570789735,21.1509722858,31.3864772392,,41.4428009449,132.4800865463,23.1551344868,34.5070221652,89.1899163891,14.1485565568,44.7593787612,26.7711235927,55.2507183711,22.8490725486,20.9196321965,17.6023009677,44.142320396,28.4375,41.5402561233,30.043421481,18.2747476961,17.6794987268,24.3502078583,41.094594367,84.7872641105,93.7694569793
2010-11-02 00:00:00+00:00,59.7516323844,35.5454351473,43.0102194776,9.4049594361,55.3219856573,57.5318916569,50.5014851747,16.3333123829,21.2023844693,31.4561668917,,41.9937209276,133.5050299652,23.7583291332,34.83144716,89.5135192117,13.9903568481,44.8929049343,26.442029075,55.6196240408,23.0759874759,21.2611772119,17.7433798287,44.4198577766,28.8575,41.3540437505,30.7838990528,18.5003618652,17.9310177206,24.6648654635,41.4577946118,85.2137900529,94.5130939451
2010-11-03 00:00:00+00:00,60.1039415376,35.2771044267,42.9802158365,9.5095400557,54.9890072398,57.6256740509,50.8395961528,16.7139765472,21.2332317794,31.6129686098,,42.0741923858,133.3492385655,23.7206294678,34.9789130666,89.7188825413,14.1949847322,45.1107634273,26.9857504521,55.6905674388,23.0129555517,20.9817312902,17.7607433808,44.6210723776,29.1125,41.6445350521,30.5010199804,18.6075285955,18.0636368264,25.158305799,41.548594673,85.5336845096,94.8928234596
2010-11-04 00:00:00+00:00,61.3299773908,36.6690700399,42.0125984119,9.6758354013,56.5124914845,60.0063040505,52.3395794008,17.066443366,21.4046057244,32.2575978953,,42.946998201,136.4322683694,24.0825462556,36.1365204342,91.3493429163,14.5346108317,45.5113419466,28.4738300104,56.1729825453,23.1012002457,21.067117544,18.1036735353,45.0998243593,28.5075,42.6351848754,30.6174995984,18.9064673696,18.2900039208,25.7089566081,41.8890949026,87.1560063975,96.720271748
2010-11-05 00:00:00+00:00,60.8367445763,36.9541714306,41.5700447061,9.6411778704,56.8474984911,60.2660091413,52.2412198436,17.1016900479,21.44916295,32.4056884069,,43.3307851553,140.2696565296,24.0674663894,36.3355994082,91.4302436219,14.7217517437,45.4340373201,29.289412076,56.2581146229,22.5023969651,20.8420083293,18.2556046164,45.0998243593,28.2925,42.7841547736,30.6674194347,18.8557041815,18.246559731,25.1297005622,41.7680281543,87.239788279,97.0841791993
2010-11-08 00:00:00+00:00,60.4985277892,36.8116207353,41.4725328726,9.6864758713,56.0020046171,59.9630198687,52.1305653417,17.1933314207,21.4080332033,32.283731515,,43.5288687446,138.736341175,23.743249267,36.2102533875,91.5484831148,14.7148205989,45.2091511338,28.9817802442,56.2652089627,22.4519714257,20.8109587824,18.1470824156,44.9263634964,28.625,42.1435842112,30.8837387254,18.7090549716,17.9973272735,25.0939440161,41.548594673,86.9960591691,96.9022254737
2010-11-09 00:00:00+00:00,60.1039415376,36.3588126442,41.2025001029,9.6092564604,55.2362743161,59.0901222021,51.368278773,17.1651340752,21.4697278234,32.1095073838,,43.9931271569,136.563461127,23.7281694008,36.1438937295,91.3484591178,14.6663025846,45.1950957471,28.5453722968,56.1162278269,22.0926894573,20.9196321965,18.058094211,44.9679941035,28.6925,42.1435842112,30.7672591073,18.618809304,17.9081523575,25.2012136543,41.6545280778,86.5923828308,96.2060546971
2010-11-10 00:00:00+00:00,60.7733289287,36.5265193446,41.0299791668,9.668539079,53.4974284243,59.4868938687,52.3580218178,17.2638247845,21.4388805133,32.2227530691,,44.304560876,137.1128307995,23.8865079955,36.0038011181,91.6047398639,14.583128846,44.9420987876,29.0604767593,56.4000014189,22.0359607255,20.9118698097,18.2056844041,44.8014716751,29.47,42.2776571196,30.9170186163,18.5285636363,18.1299463793,25.2333945457,41.2459278024,86.6228489696,96.5936952431
2010-11-11 00:00:00+00:00,60.9494835053,36.3504273092,40.9699718846,9.6267372325,52.141447683,59.4724658081,52.923589272,14.4652382433,21.5245674858,31.297187372,,44.7405680827,137.5146086197,23.9015878617,35.6203897607,90.9046558745,14.7009583091,44.9210157076,28.6312230406,56.5418882149,22.1935405361,20.7100477552,18.1601050797,44.6557645502,29.1825,42.0169597977,31.1749377705,18.4044758433,18.1139406251,25.305264083,41.1172943823,86.1277742151,96.2297877918
2010-11-12 00:00:00+00:00,60.7662827456,35.8053805329,40.8574582306,9.3645256501,50.3228382181,58.4625015659,52.5240035707,14.2044127974,21.5656972326,32.8848047677,,44.2173594347,135.9730937178,23.7055496016,35.0378994293,89.8482791405,14.9227549455,44.7453233746,28.3378996661,55.9388693319,21.8783809148,20.3917898998,17.9322084581,44.6349492467,28.7525,41.9424748486,30.5093399531,18.3649933638,17.5926103471,25.0321598413,40.9583942752,85.4270530241,95.0905992484
2010-11-15 00:00:00+00:00,60.7380980134,35.8053805329,40.8874618717,9.3342763139,50.7376087978,59.0251959294,52.1674501756,14.0634260699,21.5794071482,32.4492444397,,43.8996970412,137.1128307995,23.6678499362,35.0895124967,89.7857716414,14.7598730406,45.0756249607,28.6741484125,56.0949448075,21.7712266435,20.3374531928,17.7542320488,44.6071955086,28.4075,42.2925541094,29.5109432271,18.4834408025,17.4599912413,24.8021773219,40.8221941834,85.4956018362,94.956111712
2010-11-16 00:00:00+00:00,59.3570461328,35.1597097364,40.5274181788,9.1687410019,50.0755711418,57.9791615357,51.1469697692,13.7003852465,21.2777890051,32.1617746232,,42.9404811865,135.3745267611,23.9091277947,35.7162426001,88.9106666547,14.6039222806,44.3728556286,28.3378996661,54.9243787403,21.4938861767,20.1589182984,17.4742447708,44.0243670092,27.755,40.7656126525,29.1282244821,18.1563002573,17.1467357672,24.4428296354,41.0567610082,84.1627082664,93.4767488119
2010-11-17 00:00:00+00:00,59.5226314348,34.7236723154,40.4074036145,9.1356035382,49.8522331373,58.5562839598,51.1345674972,13.6792372374,21.4285980766,32.42311082,,42.9840819071,135.2023362668,23.2456136838,36.2194700067,88.7293949074,14.6108534255,44.316634082,28.0302678343,55.5983410214,21.7271042965,19.9714661329,17.6652438441,43.8994751879,27.5375,41.2423163268,29.394463609,18.2409055708,17.3502374986,24.4428296354,40.6859940916,84.1170090583,93.5242150012
2010-11-18 00:00:00+00:00,60.6570711048,35.4280404571,41.3600192186,9.3766861873,51.535244528,59.9558058384,51.9779219938,13.8237486331,21.8810252913,32.7367142562,,43.7938095767,137.2194249151,23.2757734161,36.9020163485,90.2358256346,14.5658009837,44.8577664677,28.3736708093,56.0594731085,22.2439660756,20.1803971924,17.8996517978,44.4198577766,28.9425,41.5551531131,29.6440627906,18.4157565518,17.6274563996,24.7374947383,40.8448941987,85.4194364894,94.9007344911
2010-11-19 00:00:00+00:00,60.2741977162,35.847307208,41.2550064748,9.3250039044,50.7216560832,60.5762124443,52.0523356259,13.8237486331,22.0455442785,32.2401754822,,43.9370690875,136.6618556952,23.5396710739,36.9316922764,90.6671273781,14.6489747224,44.8577664677,28.1948150932,56.4993221761,22.2691788453,20.0651922156,18.6245800991,44.4406730802,34.185,41.3316982658,29.9519017811,18.3819144264,17.6526581178,24.9818511652,41.1551277411,85.5874953272,95.1617985323
2010-11-22 00:00:00+00:00,60.1962049889,35.402884452,41.0599828078,9.5265648077,51.0726158045,60.5978545352,51.7484799617,13.7885019512,22.028406884,32.1879082428,,43.7190654841,132.0537100841,23.4416519438,36.8352455107,90.8796528749,14.7286828886,44.710184908,27.5509345151,56.4141900985,22.4330618484,20.0964342432,18.6484549833,44.1006897889,34.9575,40.9890674998,30.3346205261,18.3311512384,17.2883787355,25.0752815636,41.1475610694,85.4423152173,95.0826882168
2010-11-23 00:00:00+00:00,59.2673825091,35.1764804065,40.2048790373,9.3858065901,50.7296324405,59.6095323839,50.6942868408,13.5347258417,21.8056207555,31.4648780983,,42.965395884,129.3724581004,23.3059331484,36.7981506008,89.4982371458,14.6160517842,44.1831079089,26.9213623942,56.0523787687,21.9414128391,19.6199933226,18.5052056782,43.4415385098,35.625,40.4453273713,29.9935016447,18.2691073419,17.1028024464,24.4212687742,40.6103273739,84.3496438637,93.7061687269
2010-11-24 00:00:00+00:00,60.0260390384,36.0569405835,40.3773999734,9.5701907348,52.1733531122,61.095622626,51.4260208894,13.7180085874,22.1449411665,32.1182185903,,43.5259765783,131.4059458434,23.4944314754,37.3990881408,91.1421843709,14.8239861309,44.4782710284,27.3005365125,56.3858127393,22.1557213816,19.815255995,18.7808520682,43.4346000753,36.2925,41.0486554591,30.10166129,18.246545925,17.3708570862,24.6584382473,40.867594214,85.4652383925,95.0905992484
2010-11-26 00:00:00+00:00,59.841692592,35.4448111271,40.1748753962,9.57642301,51.6867953168,60.6916369291,50.880320921,13.7391565966,21.9735672216,31.9701280788,,43.1211127435,129.7332381838,23.3737925461,37.1913566455,89.948291139,14.7910631926,44.162024829,26.8283574218,55.718944798,21.9288064542,19.7215299122,18.6571367593,43.108493653,36.4575,40.4974668357,29.8520621085,18.1675809658,17.2929608661,24.2056601623,40.6632940763,84.5406703241,93.9830548312
2010-11-29 00:00:00+00:00,59.7140681291,36.3336566392,39.9948535498,9.6332735212,51.3358355955,60.3597915353,50.6570800248,13.7039099147,21.8775978124,31.7262142951,,43.2581435799,130.602390203,23.1400546206,37.042977006,89.3169653985,14.7841320477,43.8855691358,27.1216807963,55.9530580115,21.8657745299,19.7683929536,18.4835012381,43.108493653,35.9525,40.3559454323,30.4427801714,17.9927299848,16.9974134427,25.0105989801,40.7465274657,84.5483113825,94.267851967
